
Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:32:06 2025
Timers Off: Sat Jan 25 21:32:07 2025

Wall Time:        0.38 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.183u      0.083s      0.018w      1 calls
| V: Grid                           :      0.000u      0.033s      0.003w      1 calls
| | build grid                      :      0.000u      0.017s      0.001w      1 calls
| | post-process grid               :      0.000u      0.017s      0.001w      1 calls
| SAP: Form V                       :      0.183u      0.033s      0.014w      1 calls
| | Properties                      :      0.133u      0.000s      0.008w    209 calls
| | Functional                      :      0.000u      0.017s      0.001w    209 calls
| | V_xc                            :      0.017u      0.017s      0.004w    209 calls
HF: Form G                          :      4.617u      0.267s      0.275w     10 calls
| UV: Form V                        :      4.417u      0.267s      0.261w     10 calls
| | Properties                      :      1.533u      0.150s      0.087w   2090 calls
| | Functional                      :      1.483u      0.083s      0.078w   2090 calls
| | V_xc                            :      1.267u      0.017s      0.090w   2090 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      0.200u      0.000s      0.012w     10 calls
| | DFH: compute_JK()               :      0.200u      0.000s      0.012w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.017u      0.000s      0.001w     10 calls
| | | DFH: compute_K                :      0.167u      0.000s      0.011w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.900u      1.383s      0.130w     10 calls
HF: Form C                          :      0.033u      0.017s      0.003w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:08 2025
Timers Off: Sat Jan 25 21:33:08 2025

Wall Time:        0.34 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:08 2025
Timers Off: Sat Jan 25 21:33:09 2025

Wall Time:        0.34 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:09 2025
Timers Off: Sat Jan 25 21:33:10 2025

Wall Time:        0.85 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.017u      0.000s      0.005w      2 calls
build grid                          :      0.017u      0.000s      0.002w      2 calls
post-process grid                   :      0.000u      0.000s      0.003w      2 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.021w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.017s      0.027w      3 calls
DFH: initialize()                   :      0.283u      0.067s      0.034w      1 calls
DFH: AO Construction                :      0.100u      0.050s      0.008w      1 calls
DFH: AO-Met. Contraction            :      0.083u      0.000s      0.006w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.183u      0.017s      0.010w      1 calls
SAP: Form V                         :      0.167u      0.017s      0.007w      1 calls
Properties                          :      1.550u      0.000s      0.086w   2255 calls
Functional                          :      1.150u      0.083s      0.069w   2255 calls
V_xc                                :      1.183u      0.117s      0.077w   2255 calls
HF: Form G                          :      4.033u      0.183s      0.243w     10 calls
UV: Form V                          :      3.783u      0.183s      0.232w     10 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.017u      0.000s      0.000w     10 calls
JK: JK                              :      0.200u      0.000s      0.009w     10 calls
DFH: compute_JK()                   :      0.200u      0.000s      0.009w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.017u      0.000s      0.001w     10 calls
DFH: compute_K                      :      0.183u      0.000s      0.008w     10 calls
